Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,11000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,41000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,48858000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1163000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,ALPACAS,"ALPACAS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1731000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,69648000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,CUT FLOWERS & CUT CULTIVATED GREENS,"CUT FLOWERS & CUT CULTIVATED GREENS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,92280,7.5
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,302000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,674000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,"FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,4125,0.7
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,79000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,58000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,21000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,117542000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,546000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,33000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,111000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,46079000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,TOMATOES,"TOMATOES, UNDER PROTECTION - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,71940,45.9
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1816000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,BULBS & CORMS & RHIZOMES & TUBERS,"BULBS & CORMS & RHIZOMES & TUBERS, DRY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1100,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3365000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,95124000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,844000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,EQUINE,"EQUINE, HORSES & PONIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,828000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,EQUINE,"EQUINE, MULES & BURROS & DONKEYS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,16000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,EQUINE,"EQUINE, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,11000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,479000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,"FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,279500,0.7
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,20000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,17000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,173417000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2483000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,41000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,22000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,RABBITS,"RABBITS, LIVE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,15000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,80000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,77111000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,129000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,3981000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,353000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,"FLOWERING PLANTS, POTTED","FLOWERING PLANTS, POTTED, INDOOR USE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,457400,0.7
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,10124000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,57000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,79000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5959000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,"SPECIALTY ANIMALS, OTHER","SPECIALTY ANIMALS, OTHER, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,183000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,BAITFISH,"BAITFISH - SALES & DISTRIBUTION, MEASURED IN $",TOTAL,NOT SPECIFIED,704000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2237000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,62518000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,16000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,462000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,27000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,22000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,106147000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,6767000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,31000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,43432000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5120000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,101841000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,220000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,154000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,GOATS,"GOATS, ANGORA - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,17000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,133000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,173703000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,47000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,39428000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,21000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,55000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,69476000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,"SPECIALTY ANIMALS, OTHER","SPECIALTY ANIMALS, OTHER, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2339000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,WOOL,"WOOL - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1544000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,112223000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,DEER,"DEER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,100000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,90000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,638000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,25000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,197748000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,10000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1196000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,132000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,82761000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,TOMATOES,"TOMATOES, UNDER PROTECTION - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,36000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,WHEAT,"WHEAT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2763000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,491000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,94107000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,61000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,EQUINE,"EQUINE, HORSES & PONIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,61000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,EQUINE,"EQUINE, PRODUCTS ONLY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,5000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,85000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,71000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,GOATS,"GOATS, MEAT & OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,70000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,GOATS,"GOATS, MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,152280000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,12000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,37000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,57516000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1767000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,30367000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,354000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,62479000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,13444000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,SHEEP,"SHEEP, INCL LAMBS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,45000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,SOYBEANS,"SOYBEANS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,30664000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,CATTLE,"CATTLE, INCL CALVES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1425000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,70998000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,CUT CHRISTMAS TREES,"CUT CHRISTMAS TREES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,127000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,CUT CHRISTMAS TREES & SHORT TERM WOODY TREES,"CUT CHRISTMAS TREES & SHORT TERM WOODY TREES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,127000,0.1
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,EQUINE,"EQUINE, (HORSES & PONIES) & (MULES & BURROS & DONKEYS) - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,EQUINE,"EQUINE, HORSES & PONIES - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,19000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,"FIELD CROPS, OTHER","FIELD CROPS, OTHER, INCL HAY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,1266000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,GOATS,"GOATS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,16000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,GRAIN,"GRAIN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,136779000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,GRAIN,"GRAIN, OTHER - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,2097000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,HOGS,"HOGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,6520000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,HONEY,"HONEY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,65000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,MAPLE SYRUP,"MAPLE SYRUP - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,15000,(L)
CENSUS,2022,YEAR,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,MILK,"MILK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,508000,(L)
